Cliente;Cidade;Bairro;Estado;LimiteCredito;PrecoTabela;PrecoVenda;Pedido;CondicaoPagamento;TipoCliente;GrupoProduto;DataPedido;AnoPedido;MesPedido;DiaPedido;DiaSemana;TipoPedido;Quantidade;Valor;Produto
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;13.76;13.76;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;1.0;13.76;b'V05CWg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;8.1;8.1;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CABELOS;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;3.0;24.3;b'jgqVtA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;13.76;13.76;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;1.0;13.76;b'yBF0Mw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;13.76;13.76;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;1.0;13.76;b'hYKVNw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;7.57;7.57;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CABELOS;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;3.0;22.71;b'J8WxbQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;8.1;8.1;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CABELOS;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;3.0;24.3;b'j1HRnw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;10.83;10.83;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CABELOS;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;3.0;32.49;b'7HbqsQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;19.34;19.34;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CABELOS;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;1.0;19.34;b'-c-OCw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;19.34;19.34;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CABELOS;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;1.0;19.34;b'g7ax0w'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;19.34;19.34;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CABELOS;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;1.0;19.34;b'9fHU3g'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;8.1;8.1;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CABELOS;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;3.0;24.3;b'ykvvfw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;7.57;7.57;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CABELOS;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;3.0;22.71;b'lOk9PQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;3.22;3.22;b'Ac2mVg';ED21 -14,21,28;PEQUENO;ABSORVENTES/USO PESSOAL INTIMO;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;3.0;9.66;b'npRORg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;3.22;3.22;b'Ac2mVg';ED21 -14,21,28;PEQUENO;ABSORVENTES/USO PESSOAL INTIMO;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;6.0;19.32;b'9ELwYA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;9.03;9.03;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CABELOS;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;3.0;27.09;b'tYP00g'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;3.22;3.22;b'Ac2mVg';ED21 -14,21,28;PEQUENO;ABSORVENTES/USO PESSOAL INTIMO;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;6.0;19.32;b'8mTggQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;15.23;15.23;b'Ac2mVg';ED21 -14,21,28;PEQUENO;MAQUIAGEM;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;1.0;15.23;b'ntZjOg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;2.17;2.17;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;12.0;26.04;b'.NsKkw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;30.35;30.35;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;1.0;30.35;b'BnW0Xg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;21.21;21.21;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;1.0;21.21;b'zSoyYQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;28.64;28.64;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;1.0;28.64;b'u-bEcg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;33.29;33.29;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;1.0;33.29;b'b6mRXQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;7.52;7.52;b'Ac2mVg';ED21 -14,21,28;PEQUENO;LINHA INFANTIL/KIDS;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;3.0;22.56;b'eOgHxQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;2.97;2.97;b'Ac2mVg';ED21 -14,21,28;PEQUENO;ABSORVENTES/USO PESSOAL INTIMO;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;12.0;35.64;b'QApWZw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;2.97;2.97;b'Ac2mVg';ED21 -14,21,28;PEQUENO;ABSORVENTES/USO PESSOAL INTIMO;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;6.0;17.82;b'GyXkHg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.12;5.12;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;3.0;15.36;b'hwsSCQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.12;5.12;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;3.0;15.36;b'IAwEbA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;2.86;2.86;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CABELOS;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;6.0;17.16;b'uoaNIw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;2.86;2.86;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CABELOS;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;3.0;8.58;b'sldxmg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;2.86;2.86;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CABELOS;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;3.0;8.58;b'chDZEQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;8.22;8.22;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;3.0;24.66;b'ySi-UA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;8.22;8.22;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;3.0;24.66;b'TeEbpA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;2.19;2.19;b'Ac2mVg';ED21 -14,21,28;PEQUENO;ABSORVENTES/USO PESSOAL INTIMO;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;12.0;26.28;b'hgL.HA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;11.0;11.0;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CABELOS;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;3.0;33.0;b'quABiQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;8.61;7.75;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CABELOS;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;3.0;23.25;b'ZVj8mQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;9.18;9.18;b'Ac2mVg';ED21 -14,21,28;PEQUENO;LINHA INFANTIL/KIDS;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;6.0;55.08;b'S0fivA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;10.82;10.82;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CABELOS;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;3.0;32.46;b'jzRzCQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;21.45;21.45;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;1.0;21.45;b'Lsou3g'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;10.39;10.39;b'Ac2mVg';ED21 -14,21,28;PEQUENO;CABELOS;2017-04-26 17:16:00;2017;4;26;QUARTA-FEIRA ;Faturado;3.0;31.17;b'WQNvMg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;15.02;15.02;b'mLi0LA';ED 21-17/21/25;PEQUENO;CORPO E ROSTO;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;1.0;15.02;b'-keKNA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;16.95;16.95;b'mLi0LA';ED 21-17/21/25;PEQUENO;ABSORVENTES/USO PESSOAL INTIMO;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;1.0;16.95;b'crJLJw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;15.02;15.02;b'mLi0LA';ED 21-17/21/25;PEQUENO;CORPO E ROSTO;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;1.0;15.02;b'mbldLA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;31.3;31.3;b'mLi0LA';ED 21-17/21/25;PEQUENO;HIGIENE ORAL;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;1.0;31.3;b'XeipsQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;15.35;15.35;b'mLi0LA';ED 21-17/21/25;PEQUENO;CORPO E ROSTO;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;3.0;46.05;b'bod6dA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;21.54;20.68;b'mLi0LA';ED 21-17/21/25;PEQUENO;HIGIENE ORAL;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;1.0;20.68;b'Fjfs3A'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;21.54;20.68;b'mLi0LA';ED 21-17/21/25;PEQUENO;HIGIENE ORAL;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;1.0;20.68;b'2b0nwA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.62;5.62;b'mLi0LA';ED 21-17/21/25;PEQUENO;CABELOS;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;3.0;16.86;b'1OVN9w'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.62;5.62;b'mLi0LA';ED 21-17/21/25;PEQUENO;CABELOS;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;6.0;33.72;b'-pRKHg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.62;5.62;b'mLi0LA';ED 21-17/21/25;PEQUENO;CABELOS;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;3.0;16.86;b'JDuM9g'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.62;5.62;b'mLi0LA';ED 21-17/21/25;PEQUENO;CABELOS;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;3.0;16.86;b'wmfSdQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.62;5.62;b'mLi0LA';ED 21-17/21/25;PEQUENO;CABELOS;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;3.0;16.86;b'FBb6sg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;7.81;7.81;b'mLi0LA';ED 21-17/21/25;PEQUENO;CABELOS;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;3.0;23.43;b'Rj.trg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;7.81;7.81;b'mLi0LA';ED 21-17/21/25;PEQUENO;CABELOS;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;3.0;23.43;b'fnpONQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;7.81;7.81;b'mLi0LA';ED 21-17/21/25;PEQUENO;CABELOS;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;3.0;23.43;b'RLrYLg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;7.28;7.28;b'mLi0LA';ED 21-17/21/25;PEQUENO;CABELOS;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;3.0;21.84;b'C8.0tg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;4.98;4.98;b'mLi0LA';ED 21-17/21/25;PEQUENO;CORPO E ROSTO;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;6.0;29.88;b'rzSOBw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;4.98;4.98;b'mLi0LA';ED 21-17/21/25;PEQUENO;CORPO E ROSTO;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;9.0;44.82;b'bcKk7w'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;13.26;13.26;b'mLi0LA';ED 21-17/21/25;PEQUENO;CABELOS;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;3.0;39.78;b'eW7GWg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;29.48;29.48;b'mLi0LA';ED 21-17/21/25;PEQUENO;HIGIENE ORAL;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;1.0;29.48;b'KjJUJw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.62;5.62;b'mLi0LA';ED 21-17/21/25;PEQUENO;CABELOS;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;3.0;16.86;b'loTu7g'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;15.51;15.51;b'mLi0LA';ED 21-17/21/25;PEQUENO;ABSORVENTES/USO PESSOAL INTIMO;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;1.0;15.51;b'u3csdQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.62;5.62;b'mLi0LA';ED 21-17/21/25;PEQUENO;CABELOS;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;3.0;16.86;b'p8DcdA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;7.81;7.81;b'mLi0LA';ED 21-17/21/25;PEQUENO;CABELOS;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;3.0;23.43;b'PsnJ-g'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;18.61;18.61;b'mLi0LA';ED 21-17/21/25;PEQUENO;CORPO E ROSTO;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;3.0;55.83;b'a.HGOg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.55;5.55;b'mLi0LA';ED 21-17/21/25;PEQUENO;FARMACIA;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;6.0;33.3;b'OKr0Dw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.55;5.55;b'mLi0LA';ED 21-17/21/25;PEQUENO;FARMACIA;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;3.0;16.65;b'xtImfQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;8.72;8.72;b'mLi0LA';ED 21-17/21/25;PEQUENO;CABELOS;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;3.0;26.16;b'thg-Ww'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;11.26;11.26;b'mLi0LA';ED 21-17/21/25;PEQUENO;CABELOS;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;3.0;33.78;b'ePdO6Q'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;1.84;1.84;b'mLi0LA';ED 21-17/21/25;PEQUENO;LINHA INFANTIL/KIDS;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;3.0;5.52;b'ZIPQgQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.76;5.76;b'mLi0LA';ED 21-17/21/25;PEQUENO;CABELOS;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;3.0;17.28;b'Q2l2KA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;0.95;0.95;b'mLi0LA';ED 21-17/21/25;PEQUENO;FARMACIA;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;12.0;11.4;b'XxfEIw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.18;5.18;b'mLi0LA';ED 21-17/21/25;PEQUENO;MAQUIAGEM;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;3.0;15.54;b'rbxxXg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;4.7;4.7;b'mLi0LA';ED 21-17/21/25;PEQUENO;MAQUIAGEM;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;1.0;4.7;b'lZ7TCg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;29.25;29.25;b'mLi0LA';ED 21-17/21/25;PEQUENO;FARMACIA;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;1.0;29.25;b'i951oA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;8.34;8.34;b'mLi0LA';ED 21-17/21/25;PEQUENO;CABELOS;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;3.0;25.02;b'.btHYg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;43.77;43.77;b'mLi0LA';ED 21-17/21/25;PEQUENO;MAQUIAGEM;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;1.0;43.77;b'zDbe0A'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;24.03;24.03;b'mLi0LA';ED 21-17/21/25;PEQUENO;FARMACIA;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;1.0;24.03;b'hRQ8QA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.95;5.95;b'mLi0LA';ED 21-17/21/25;PEQUENO;CABELOS;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;3.0;17.85;b'390Qwg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.95;5.95;b'mLi0LA';ED 21-17/21/25;PEQUENO;CABELOS;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;6.0;35.7;b'9qbWnA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;14.7;14.7;b'mLi0LA';ED 21-17/21/25;PEQUENO;MAQUIAGEM;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;1.0;14.7;b'kSf9lw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;14.7;14.7;b'mLi0LA';ED 21-17/21/25;PEQUENO;MAQUIAGEM;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;1.0;14.7;b'mcueYQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.55;5.55;b'mLi0LA';ED 21-17/21/25;PEQUENO;FARMACIA;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;1.0;5.55;b'bvDErA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;20.49;20.49;b'mLi0LA';ED 21-17/21/25;PEQUENO;CORPO E ROSTO;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;1.0;20.49;b'deojGQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;20.49;20.49;b'mLi0LA';ED 21-17/21/25;PEQUENO;CORPO E ROSTO;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;1.0;20.49;b'9J2ktw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;8.34;8.34;b'mLi0LA';ED 21-17/21/25;PEQUENO;CABELOS;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;3.0;25.02;b'wupWBA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;12.33;11.76;b'mLi0LA';ED 21-17/21/25;PEQUENO;ABSORVENTES/USO PESSOAL INTIMO;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;8.0;94.08;b'NT3lrQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;1.46;1.46;b'mLi0LA';ED 21-17/21/25;PEQUENO;FARMACIA;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;12.0;17.52;b'WsRd-A'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;6.85;6.85;b'mLi0LA';ED 21-17/21/25;PEQUENO;CABELOS;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;3.0;20.55;b'nm7cFw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;9.94;9.94;b'mLi0LA';ED 21-17/21/25;PEQUENO;CORPO E ROSTO;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;1.0;9.94;b'DXrJZw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;9.94;9.94;b'mLi0LA';ED 21-17/21/25;PEQUENO;CORPO E ROSTO;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;1.0;9.94;b'n0g9pA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;2.8;2.8;b'mLi0LA';ED 21-17/21/25;PEQUENO;FARMACIA;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;6.0;16.8;b'qqel8A'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;2.8;2.8;b'mLi0LA';ED 21-17/21/25;PEQUENO;FARMACIA;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;6.0;16.8;b'AuCpDQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;2.8;2.8;b'mLi0LA';ED 21-17/21/25;PEQUENO;FARMACIA;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;6.0;16.8;b'eRtSrQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;15.35;15.35;b'mLi0LA';ED 21-17/21/25;PEQUENO;CORPO E ROSTO;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;1.0;15.35;b'GnAWKg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;9.94;9.94;b'mLi0LA';ED 21-17/21/25;PEQUENO;CORPO E ROSTO;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;2.0;19.88;b'xNAzsw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.18;5.18;b'mLi0LA';ED 21-17/21/25;PEQUENO;MAQUIAGEM;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;3.0;15.54;b'D22Bgw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;6.29;6.29;b'mLi0LA';ED 21-17/21/25;PEQUENO;CABELOS;2017-04-06 20:52:00;2017;4;6;QUINTA-FEIRA ;Faturado;3.0;18.87;b'pAD30Q'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;30.78;29.55;b'Q-F2iw';7 DIAS;PEQUENO;HIGIENE ORAL;2017-03-31 20:47:00;2017;3;31;SEXTA-FEIRA  ;Bonificado;2.0;59.1;b'k-kHzQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.01;4.81;b'Q-F2iw';7 DIAS;PEQUENO;CABELOS;2017-03-31 20:47:00;2017;3;31;SEXTA-FEIRA  ;Bonificado;3.0;14.43;b'C-vVmQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;20.5;19.55;b'ITf5hA';7 DIAS;PEQUENO;HIGIENE ORAL;2017-03-31 20:45:00;2017;3;31;SEXTA-FEIRA  ;Faturado;1.0;19.55;b'fl7SAw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;20.5;19.55;b'ITf5hA';7 DIAS;PEQUENO;HIGIENE ORAL;2017-03-31 20:45:00;2017;3;31;SEXTA-FEIRA  ;Faturado;1.0;19.55;b'kAOGfg'
